query name,avg_round
set for policies,0.0
return at index of the charsequence,0.0
create with component type,0.0
cast to class,0.0
return for soapenvelope object,0.0
retrieve in sqlinputimpl object,1.636
set as boolean,1.0
return for passed,1.5
get from field,1.0
set in command,0.0
return in effect,1.4
set on continue,0.0
get for font,2.0
map to object,1.0
set as wsam,1.0
write in java programming language,1.0
retrieve in search result,1.0
set as double,1.5
write to output stream,1.8
invoke on ui,1.212
translate into bigdecimal,1.0
return with number of years,1.0
initialize for keysize,2.0
return on side of caret,0.0
set for scroll bar,1.0
return within package,1.667
obtain from object,1.0
return with amount,1.529
return with number of days,1.0
remove from list,1.438
indicate in column,0.0
write to file,1.231
obtain from system clock,2.048
return with override chronology,0.0
translate to point,1.0
return at index,1.86
delete from set of observers of this object,0.0
insert into sequence,1.0
receive from keylistener,0.0
read from file,1.312
paint on slider,1.0
perform on elements of this stream,1.0
return in entry,1.0
append to end of this deque,0.0
update at index,1.0
install on child components of the jcomponent,1.0
create with subset of the bands of this samplemodel,0.0
log into buffer,0.0
return in raster,2.167
create for vm,0.0
compare to time,1.0
load through list of class loaders,1.0
return for class severity,1.0
return in databuffer,1.0
transform into series of characters,0.0
find in document,0.0
add into style hierarchy,0.0
compare with list,0.0
write to outputstream,1.0
retrieve for warning error,1.0
return for component,3.712
set in command,0.0
add to list of parameters,1.0
compare with uid,0.0
add to line,0.0
read for role,0.0
return for scripts,0.0
return in milliseconds,1.5
enable with time,0.0
return for class sheetcollate,1.0
insert into dynany,1.4
write to stream,1.5
create with size,1.875
cause on target handler,0.0
return for showing,0.0
return for type of trust material,0.0
return for class chromaticity,1.0
convert to int,1.667
return from bank,1.889
engage in active,0.0
return for object,2.077
set to scaling transformation,0.0
return with offset,1.778
fill in integer array,0.0
obtain with default locale,0.0
set as rowsetmetadata object,0.0
create over elements,1.0
create for snihostnames,0.0
return for string,4.137
calculate between components,1.0
return for image,2.111
specify for pages,1.0
get from attribute,1.4
return between fromindex,1.0
remove from list,1.438
return for bcp47 region code,0.0
compare with set,0.0
start for text component,0.0
return in units of dphi,1.0
get with style,1.429
write to character stream,0.0
return for argument,1.429
initialize with parameter set,1.0
return in seconds,1.4
set for modelmbeanattributedescriptor,0.0
lookup by name,0.0
return for arc2d,0.0
set to coordinates of the point2d objects,1.0
return to thread object,0.0
load through list of class loaders,1.0
return for file system,1.0
set for vm,0.0
perform for subrange of the array,1.0
return for time zone,1.5
set in textfield,1.0
set on implementation,1.0
get in form of a point,1.0
set to object,1.742
return for default format locale,1.0
get for text field,1.0
define for focus traversal operation,0.0
add to sizesequence,0.0
return to object registry,1.0
obtain for midi message,1.0
set for button,1.444
return given code,1.667
set to input stream,0.0
start with path,0.0
return in biginteger,1.931
read from stream,1.382
read from stream,1.382
obtain from instant,1.286
combine with day,1.0
add for value change,0.0
enable for file dialog,0.0
return for exchange,0.0
add for notification of any changes,0.0
return in use,1.0
get for default locale,1.0
append to end of the tool bar,1.0
uninstall for ui,1.0
convert to case,1.0
associate with scope,0.0
prepare for dragging,0.0
return with number of nanoseconds,1.0
map to value,0.0
add to set,1.889
enable on context,1.0
resolve against parent path,0.0
compare with x500principal,0.0
set to right,0.0
add to attribute,1.5
set according to scenarios,0.0
return at index,1.86
return for object,2.077
return from bank,1.889
set to neworientation,0.0
return over soapheaderelement objects,0.0
render as superscript,0.0
set for event,1.0
set for rectangle of pixels,1.0
write to stream,1.5
set to right of the decimal point,0.0
initialize with key,1.111
associate with key,2.375
convert into int value,1.0
supply for compatibility,0.0
create for component,1.375
convert to stream of the mime type,0.0
return for attribute,1.6
set from passed,0.0
return in list,1.667
remove from list of interested consumers,0.0
perform on digest,0.0
append to end of this menu,1.667
return with altered,1.0
invoke on ui,1.212
return for field,1.0
render in model,1.0
return with months,0.0
initialize from stream,1.0
return over child nodes of this element,0.0
disable for socket,0.0
create for actions,1.0
remove from print job,1.0
return from point,1.389
return over children of this node,0.0
create over elements,1.0
return with decimalstyle,0.0
add to component,1.8
select from list,1.0
get in implementation of unmarshaller,0.0
compare with objectstreamfield,0.0
return with number of seconds,1.0
alter from document,0.0
obtain from object,1.0
return for glyph,0.0
return for proxy,1.75
get for ip address,1.0
base on state of the jformattedtextfield,0.0
set from fromindex,1.0
obtain from instant,1.286
return for thread,1.75
get from message context,1.0
return with number of hours,1.0
return for component,3.712
retrieve in sqlinputimpl object,1.636
get in text field,1.0
move from coordinates of a mouse event,0.0
broadcast by calling,1.0
get for source,1.0
return over sequence of string objects,0.0
add to end of the sequence of subcodes,0.0
obtain from amount,1.0
register on properties,0.0
enable for use,0.0
append to end of this container,0.0
set at position,2.579
return for country,1.0
return for simpletype instance,0.0
return with array,4.408
return for bigdecimal,2.828
retrieve for event,0.0
set to input stream,0.0
subtract from object,1.0
return in collection,1.75
return for event,2.214
set to rotation transformation,0.0
get for webservicefeature,0.0
return into input string of the position,0.0
set for service instance,1.0
set for relation,1.0
increment for object,0.0
return in bits,1.0
insert at index/,0.0
register to jdbc type,0.0
represent in jfilechooser,0.0
set in band,1.0
write to sqloutputimpl,1.0
remove from vector,0.0
return for size attribute,0.0
write to output stream,1.8
return with number of days,1.0
write to output stream,1.8
return from defaults,1.095
compute for color,0.0
return within string of the last occurrence of the specified character,1.0
get for key,1.25
read from stream,1.382
set to double,1.5
associate with object,1.0
delete at index posn,0.0
remove from list of listeners,1.0
insert into queue,1.0
intersect with interior of the specified shape,0.0
return for class fidelity,0.0
return in band,1.0
indicate in screen,0.0
write to output stream,1.8
return for kerberosticket,0.0
combine with day,1.0
fork in collection,0.0
move to row number,0.0
invoke on ui,1.212
compare to another,1.0
create from keys,1.0
return for locale,1.619
install on button,0.0
remove at position,1.6
add to list,1.0
return for string,4.137
append to end of this list,1.0
return for bit,1.0
obtain with encoding,1.0
retrieve in row of this resultset object,1.474
compare to duration,0.0
combine with month,0.0
return with nano,1.0
parse as integer,1.0
fit inside rectangle,0.0
move to directory,0.0
read from stream,1.382
return for objectimpl,0.0
set between components,1.0
initialize as such,1.0
create with size,1.875
mark in stream,1.0
retrieve for driver,1.0
return in sequence,1.438
remove from menu item,1.5
locate for target type,0.0
append to formatter,2.182
generate from specification,1.0
return over elements,1.567
append as such,1.286
parse as boolean,0.0
get for default display locale,0.0
associate with node,0.0
return to string,4.137
get for menu bar,1.0
return to imagewriter,0.0
fetch for attribute name,0.0
flip to card of the container,0.0
create from int,0.0
compare with object,1.623
add to end of the list,1.0
obtain from time,1.5
return in string,4.137
remove from receiving,1.0
remove from list,1.438
return to node,1.533
return with value,3.896
return for modelmbeannotificationinfo,1.0
return for class printquality,1.0
return in machine,1.0
enable about graphics operation,0.0
set for schemafactory,0.0
return as string,4.137
convert to offsettime,0.0
return with time,1.778
flip to card of the specified container,0.0
remove from list of listeners,1.0
set for error reporting,0.0
initialize with key,1.111
create from element of a document,0.0
apply to date format,1.0
replace with version,0.0
send to process(java,0.0
move to top of the components,0.0
create with thread pool,1.7
decode into character buffer,0.0
initialize with parameters,1.0
create with pattern,0.0
obtain from year,1.833
handle from model,1.0
write to output stream,1.8
compute for charset,0.0
consider to value of the model,0.0
obtain from nanos value,0.0
return given datatype tag,0.0
assign to cookie,0.0
set to result of computation,0.0
set as data handler,0.0
obtain for file type,1.0
read at index,0.0
compare for equality,1.13
synchronize on hierarchy lock,0.0
append to sequence,1.0
create with text,0.0
read from stream,1.382
make after savepoint object,0.0
return over sequence of locales,0.0
store in buffer,0.0
get for provider,0.0
return for layout,1.833
get from time,2.0
return for tablecolumn,1.0
return in pixels,1.0
return within file of the first byte of the locked region,0.0
convert to number of milliseconds,0.0
set to position,2.579
set at position,2.579
create for string protocol,1.0
paint over area of the progress bar,0.0
set to reader object,1.0
obtain from year,1.833
return for additions,0.0
read from channel,1.4
return for finding,0.0
set to int value,1.0
obtain from clock,1.1
return over elements,1.567
check for equality,1.0
set in sample frames,1.0
paint for cell,0.0
add to set,1.889
return in bits,1.0
find with name,1.857
write to file,1.231
construct from uri,1.0
occur on jlayer,0.0
return for colormodel,1.3
add to selection,1.4
get from month day,1.0
offset within text,1.0
decode into byte array,1.0
obtain about set of target lines,0.0
get for highlighter,0.0
obtain from system clock,2.048
occur to interceptor,0.0
register on jlist,0.0
create for list of files,0.0
assign to element of the specified array of booleans,0.0
give to buffer,0.0
insert into queue,1.0
generate for context,0.0
remove from selection,1.0
add to metadata document format,1.0
remove from categories,0.0
add with name,1.308
insert into dynany,1.4
retrieve in rowset object,0.0
select between start positions,0.0
see for jobs,0.0
compare against object,1.623
assign to alias,1.5
provide for outer,0.0
return in text area,1.0
generate on side of the context,0.0
return in dataflavor,1.0
add to list of commands,0.0
remove from parent,1.286
copy in elements,0.0
convert into string,1.289
return for entry name,1.0
parse from resource,1.0
get in container,1.0
set with fault actor,0.0
compare with redirect,0.0
depend on enabled,0.0
extract from event,0.0
pass in object,0.0
set in seconds,1.4
know to file manager,0.0
parse into components,0.0
return for tie,1.0
return in float value,1.75
return for int value,2.471
add to instance,0.0
get from day,1.667
activate for iioparam object,0.0
insert to object,1.667
set to location,1.375
initialize from sequence of namedynanypairs,0.0
set to value,2.011
load from codebase url,0.0
set from source inputstream,0.0
generate for gregoriancalendar object,0.0
clear in object,0.0
add to list of parameters,1.0
add to end of the path,0.0
remove from parent,1.286
parse as xml,1.667
set for key,1.0
convert to int,1.667
return between components,1.0
remove from list of components,1.0
return for mime type,1.6
return for cell,1.0
set to width,1.667
set in band,1.0
return in week year,0.0
remove from list of registered warning listeners,0.0
create with thread pool,1.7
locate for environment,0.0
get in days,1.0
create from supplier of spliterator,1.0
return with bit,1.0
write to stream,1.5
write to output mechanism,0.0
move to wait queue,0.0
read from input stream,1.51
force to file,0.0
insert as component,1.4
return over nodes,0.0
convert to string,1.289
create for drawing,0.0
update after sorting,0.0
file with instrumentation classes,0.0
remove from tracking,0.0
engage in data,0.0
return for calendar field of this gregoriancalendar instance,1.0
remove from document,1.0
return from defaults,1.095
return for field name,1.0
return for caret,1.6
set to value,2.011
add to end of the chain,1.0
return for locale,1.619
write in java programming language,1.0
move to cursor position,0.0
measure in context,0.0
return to imagereader,0.0
detect by calling,1.0
enable at index,0.0
return for string,4.137
start with prefix,1.0
return for jeditorpane,0.0
allow to file stores,0.0
return for axis,1.571
convert into string,1.289
update with object value,0.0
return from startinclusive,1.0
return for keytab,0.0
return for lookandfeel,0.0
parse from beginning of the given string,0.0
visit in annotation,1.417
return for rectangle of pixels,1.0
eliminate in element content,0.0
set for dialog,1.0
return for entry,1.0
return with number of nanoseconds,1.0
return in lookup table,0.0
compare with map,1.0
visit in annotation,1.417
calculate until date time,0.0
read at head of the stream,0.0
accord to java,0.0
return over elements,1.567
record into summary information,1.5
get from property set of this image,0.0
get from month day,1.0
parameter for keystores,0.0
create for objects,1.0
write from byte array,0.0
return with selection,1.429
create for use,1.0
create with repository,0.0
return for gradientpaint,0.0
remove from list of registered progress listeners,1.0
create for jpasswordfield,0.0
wait on condition,0.0
return with length,2.083
get with style,1.429
return for attribute,1.6
set for cells,0.0
specify for pages,1.0
remove from inputmap,0.0
return in sequence,1.438
set for entry,1.0
return in list,1.667
get for jspinner,0.0
disable about graphics operation,0.0
get from message context,1.0
acquire from semaphore,1.0
set to value,2.011
obtain in chronology,1.5
return with range of the specified array,1.0
actionperform on audioaction,0.0
return for band,1.0
map to tablemodel,0.0
get for locale,1.778
return for thread,1.75
add to listener list,1.375
return to servant,1.0
initialize upon creation,0.0
compare to object,1.623
obtain from text string,1.8
remove from button,1.0
insert into queue,1.0
update with character stream value,0.0
dereference during search,0.0
add to listener list,1.375
return in data table,1.0
return for paint object,1.0
create on host,0.0
add to phaser,1.0
return between border,1.0
return with period,1.0
return for uri,2.444
convert to instant,1.333
return about caret,1.6
set for jinternalframe,1.4
obtain from date time object,1.667
add to collection,1.0
obtain from clock,1.1
make for thread,0.0
write from byte array,0.0
insert into sequence,1.0
return to client,1.0
return for object,2.077
set for event,1.0
retrieve in effect,1.0
set for droptarget,1.0
initialize with key,1.111
bind to port,0.0
set to float values,1.0
return for button,1.25
assign to element of the specified range of the specified array of floats,0.0
render in presence of currency,0.0
fetch in effect,1.0
restore from state,1.0
return for marshalledobject,0.0
return with attributes,1.286
write with value,1.929
return for class,1.741
set to true,1.0
return for button,1.25
return for color image format,0.0
return for object,2.077
update from treepath,0.0
obtain from object,1.0
establish to database url,0.0
add to model,1.0
set for stream,2.0
get as such,1.0
invoke on ui,1.212
return for signature object,1.0
extract from dynany,1.455
extend for object,0.0
return for renderinghints,0.0
extract as seconds of day,0.0
return for pixel,1.5
return in actionmap,1.0
return for sslengine,1.0
return in milliseconds,1.5
return for vector,1.0
set for tabbedpane,1.0
create from class name,0.0
replace with element,1.333
store in column,1.0
compare to target collationkey,0.0
remove from list of resource bundles,0.0
write from byte array,0.0
pass in object,0.0
return as long,0.0
insert into sequence,1.0
add on time field,0.0
return on screen,0.0
obtain from clock,1.1
add to end of the list of sources,0.0
add for receiving,0.0
return for output of the operation,0.0
obtain about corba facilities,0.0
remove for notifications,0.0
process for component,0.0
deinstall for component,0.0
replace in model,0.0
combine with year,0.0
assign to element of the specified array of bytes,0.0
compare for equality,1.13
replace at position,1.0
return for executable,1.0
create with title,0.0
play in loop,0.0
return with years,0.0
create for file,2.0
retain in list,0.0
set for locator,1.0
set for table,1.0
return in glyphvector,1.0
parse into level,0.0
return for stream,2.421
call for mouse click event,0.0
invoke on ui,1.212
associate with uuid,1.0
return at index of the char array,0.0
respond to request,0.0
get in message,1.0
set for midi message,1.0
retrieve for objectimpl,0.0
return for tablecolumn,1.0
get from color chooser,0.0
set for xpathfactory,0.0
set on combobox,0.0
return in pixels of the raster,1.0
update with java,0.0
return from point,1.389
receive from component,1.0
return with bit,1.0
return for soapelement object,0.0
set for protocol,0.0
fetch from beginning of the document,0.0
return in traversal cycle,1.0
apply to character content,0.0
create with rule,0.0
add to state set,0.0
obtain from epoch day,1.333
return in image,2.111
return from preference tree,0.0
invoke on ui,1.212
object with map,0.0
remove from set,1.0
return for set,2.36
retrieve in reference,1.0
set on event locator,1.0
read from objectinputstream,0.0
return on server,1.0
remove from l&f controller of the passed,0.0
return for namespace,1.0
visit in annotation,1.417
return in pixels of the given image,1.0
set for use,1.0
set for layout,1.0
return for type,2.24
perform on rasters,0.0
return over elements,1.567
write to output stream,1.8
remove to mbeanserver,0.0
set in band,1.0
compare to object,1.623
retrieve for resultset objects,1.0
prepend to registry,0.0
register with pooledconnection object,0.0
set as number,1.0
invoke on ui,1.212
fetch in effect,1.0
return for menushortcut,0.0
calculate given era,0.0
return in elements,1.567
set to newparent,1.0
get from validity period of the certificate,1.0
invoke on mbean,1.0
save in time zone,0.0
return after character of the subsequence,0.0
return for pixel,1.5
return in jlist,1.0
get for level,1.0
request in implementation of xmlreader,0.0
obtain in chronology,1.5
delete from tablecolumns,1.0
return for sslrmiclientsocketfactory,0.0
set at position,2.579
move due to,0.0
create with name,1.533
return into input string of the position,0.0
set in command,0.0
return in textarea,1.0
read in stream,1.382
obtain for channel,1.0
remove from border layout,0.0
return for class mediatray,1.0
reset to configuration,1.0
write to output,1.0
make to selection model,0.0
return for relations of the given type,0.0
return for object reference,1.5
set for thread,1.0
retrieve for elements,0.0
get in set,0.0
load with name,0.0
receive for unregistration of an mbean,0.0
return for decoding,0.0
get for date time,1.667
set for frame,1.5
return for platform mxbean interface of a given mxbean name,0.0
set to transformation,0.0
return for icc_colorspace,0.0
return for iso chronology,1.0
get for port,1.0
return in bytes,1.818
add to joinrowset object,1.0
add to menu item,1.0
set in field names,0.0
return from children,1.5
convert to uppercase,0.0
return in default rgb color model,0.0
add to list of interested consumers,1.0
initialize from stream,1.0
return for component,3.712
add to end of scrolling list,0.0
set to value,2.011
compare to shapegraphicattribute,1.0
look up name of the swing,0.0
write to stream,1.5
set to intersection of current shape,0.0
write to sqloutputimpl,1.0
perform for subrange of the array,1.0
handshak on sslengine,0.0
obtain in chronology,1.5
create from keys,1.0
compare with compositedata instance,0.0
write to file output stream,0.0
write to stream,1.5
get in form of a rectangle object,1.0
add to end of this vector,0.0
calculate for panel,0.0
return given block request,0.0
return for thread,1.75
encode into ssl tls network data,0.0
obtain from text string,1.8
create from xmlstreamreader,1.0
perform on elements of this stream,1.0
return for soapfault,1.0
set to string,2.105
set based on point2d objects,0.0
remove by name,1.0
return as double,1.2
append to sequence,1.0
return on eventqueue,0.0
get for protocol,0.0
lie with respect,0.0
set to array of bytes,1.0
get from month,1.667
compare with object,1.623
synchronize on hierarchy lock,0.0
connect to orb,1.0
convert to zoneddatetime,1.0
get for crl signature,0.0
create for implementor object,0.0
set for package,0.0
return with default encoding,1.0
obtain from clock,1.1
write from document,1.0
remove from jtabbedpane,1.0
set for pages,1.0
return in dictionary,0.0
reset to identity,0.0
remove from group,1.0
read from bufferedreader,0.0
return for event,2.214
return for broadcast address,0.0
set to int,1.4
remove from media tracker,0.0
move to insert row,0.0
return for task,1.5
return for accessing,0.0
filter in default rgb colormodel,0.0
return with number of seconds,1.0
write to stream,1.5
obtain from system clock,2.048
return about completion,0.0
return for role,0.0
return over namespace prefix strings,0.0
mirror according to specification,1.0
set to inputstream object,0.0
remove from attribute,1.737
compare with biginteger,1.0
return in mimeheaders,0.0
return over elements,1.567
return in image,2.111
convert into string,1.289
remove from jtabbedpane,1.0
set for objectimpl instance,0.0
append to sequence,1.0
set to values,1.188
acquire than thread,0.0
insert into document,1.0
urus of algorithmmethod,0.0
return over elements,1.567
add in array of paths,0.0
get to log message,1.0
convert to string,1.289
set in seconds,1.4
return in representation of this biginteger,0.0
return after character of the subsequence,0.0
create in directory,2.429
create as int buffer,1.0
remove from queue,1.4
return with policies,0.0
return with number of years,1.0
move to position,1.75
set to pattern,1.0
set for list,1.0
add to list,1.0
return in units of dphi,1.0
give as to direction,1.0
return for class dialogtypeselection,1.0
return over elements,1.567
set as unit,1.0
retrieve in row of this resultset object,1.474
return for attribute,1.6
return for object,2.077
set to file,1.4
specify as string,1.0
return for class,1.741
return based on layout,1.833
return in 1/72nds of an inch,1.0
insert as component,1.4
hold on lock,1.0
put into field,1.0
receive from component,1.0
return for tabbedpane,1.0
return for class jobstatereason,1.0
return for entry,1.0
set to value,2.011
get for layout,1.0
create for sax parser,0.0
remove from pane,1.0
compare with attribute,0.0
deselect at index,0.0
return for soapfault,1.0
set for source,1.571
invoke on ui,1.212
return between rows,1.667
obtain from era,1.0
return in bits of the random exponent,0.0
set to parent of the current directory,0.0
set in slot,1.0
insert at position,1.375
append to polygon,0.0
get in user,0.0
return by sqlexception,1.0
set to value,2.011
return at position,1.885
set to object,1.742
put into field,1.0
create as child of the target poa,0.0
adjust as object,1.0
attach to jtableheader,0.0
create for type,1.0
return for class jobsheets,1.0
return in space,1.0
convert to string,1.289
return for range,1.4
write from document,1.0
read from stream,1.382
move to location,1.0
return for object,2.077
set to scriptcontext,0.0
compare with subject,0.0
return including information,1.0
replace with vector of rows,0.0
return for property,1.0
bring with icon,1.0
return for interface address,0.0
return for cell values,0.0
add to acl,0.0
represent after time,0.0
return of curve,1.0
return over namespace prefix strings,0.0
return with amounts of each unit,0.0
create for combo box,0.0
set for pages,1.0
set for text,2.375
create for sending,1.0
return given size index,0.0
return for certificate,1.667
create with edge,1.6
set for beancontextchildsupport,0.0
append to end of this list,1.0
indicate within coordinates,0.0
set as value,2.011
return for laf,0.0
get for jcomponent,1.0
add to list of user choosable,0.0
receive from text field,0.0
subtract from shape of this area,0.0
activate for object,1.667
read from input stream,1.51
return from call,1.0
return for tag,1.0
increment for scroll bar,0.0
add to color chooser,0.0
obtain from localtime object,0.0
retrieve for object,1.88
return for thumb,1.0
read from input stream,1.51
support in comparison expressions,0.0
return for code signer,0.0
hold to output stream output,0.0
remove from parent,1.286
return in pixels,1.0
insert into list,1.667
combine with time zone,1.4
associate with object identifiers,0.0
return on target certificate,0.0
fetch within document,1.0
add of name,1.308
create with thread pool,1.7
encode into sequence of bytes,1.0
write to file,1.231
break on axis,1.0
translate to position,0.0
remove with name,1.0
return at position,1.885
get for key,1.25
return for object adapter,0.0
set to getbeginindex,0.0
read from stream,1.382
return for line breaks,0.0
determine for view,1.0
convert to length,0.0
move to position,1.75
extract from dynany,1.455
restore from state,1.0
invoke on ui,1.212
receive from component,1.0
compare for equality,1.13
return including type,2.24
set with time zone value,0.0
set for object,1.742
get for editor component,1.0
set to value,2.011
return for instance,1.562
insert at front of this deque,1.333
set at index,1.357
retrieve in row of this resultset object,1.474
add for key,1.0
return for attribute,1.6
insert at tail of this queue,1.429
write to file,1.231
write to stream,1.5
obtain from era,1.0
set for transformerfactory,1.0
initialize for keysize,2.0
set for component,2.417
remove from keymap,1.0
return at top of the hierarchy,0.0
create for compositing operation,0.0
obtain from file,1.4
retreive from defaults table,0.0
return within bank,1.889
add to model,1.0
convert to enumeration value,0.0
add to container,1.6
read from stream,1.382
obtain from object,1.0
set in relation,1.0
write to output stream,1.8
obtain from epoch day,1.333
set for paragraph,1.0
parameter to values,0.0
extract from node,0.0
convert in jdbc,0.0
create for jformattedtextfield,0.0
schedule for execution,1.0
return for locale,1.619
compare with rdn,1.0
set in milliseconds,1.0
return in view,2.625
get from offset,2.667
create for component,1.375
end with path,0.0
convert to short,1.0
return for image format,0.0
set as value,2.011
set in microseconds,1.0
return with duration,0.0
set for number of bytes,1.0
retain in set,0.0
set for relation,1.0
calculate between objects,0.0
obtain in message,1.0
insert into item list,0.0
get from name,2.357
start on behalf of a transaction branch,0.0
process into transformer object,0.0
set for object,1.742
return after the,1.0
notify for notification,0.0
set to file,1.4
read from input stream,1.51
run in application builder environment,0.0
return in relation,1.4
truncate to size,1.0
wait on condition,0.0
read from file,1.312
get for editor component,1.0
get for filter,1.5
enable for component,2.4
retrieve in row of this resultset object,1.474
return from file object,1.0
compare with map,1.0
read in stream,1.382
get from field,1.0
create for calling,0.0
get from field,1.0
convert to row,0.0
invoke to contents of the request message,0.0
add to list of registered update listeners,0.0
parse from input stream of this tokenizer,0.0
return with given,1.0
return in effect,1.4
pass in object,0.0
return for attribute,1.6
return with amount of days,0.0
return into list of elements,0.0
add in set of observed mbeans,1.0
pass in object,0.0
replace in list of parameters,0.0
return to position,1.885
insert in bulk,0.0
insert into sequence,1.0
return into document,1.0
set to rgb value,0.0
write in properties table,1.0
add to set,1.889
fetch to text,1.0
change to holding,0.0
return with number of seconds,1.0
return in descriptor,2.2
extract from dynany,1.455
return for traversal operation,0.0
add to container,1.6
convert to string,1.289
get with hypertext document,0.0
return for elements of this stream,1.0
return with duration,0.0
return for parameter,1.923
insert at front of this deque,1.333
convert into string,1.289
remove from listener list,1.0
read in stream,1.382
return to node,1.533
remove from descriptor,0.0
reset to zero,0.0
convert to case,1.0
obtain from url,1.0
return for values of the attribute,0.0
append to path,1.0
add to list,1.0
return with default width,0.0
allow based on accesscontrolcontext policy,0.0
obtain from servant,0.0
return given ip address,1.0
determine in model,0.0
remove from selection,1.0
set to level,1.0
remove from map,1.0
return for invocation of the java virtual machine,1.0
apply to argument,0.0
return in colormodel,1.3
return for pixel,1.5
obtain from era,1.0
add in map,0.0
calculate until year month,0.0
convert into value,1.545
write to blob value,0.0
write to output stream,1.8
create for string protocol,1.0
allow in parameter,0.0
return for oldinstance,0.0
return in direction,0.0
write to stream,1.5
set to inverse of itself,0.0
add to metadata document format,1.0
authenticate with client credentials,0.0
set to object,1.742
return for type type,0.0
remove for variable,0.0
write in mode,0.0
expand in row,0.0
create with uri,1.0
convert into value,1.545
return for mask generation function,0.0
specify for pages,1.0
create for outline of area object,0.0
obtain for locale,1.0
appear at start of a qualified table name,0.0
retrieve from object,1.88
set for object,1.742
receive from component,1.0
retrieve in row of this resultset object,1.474
fetch for tag name,0.0
disconnect from jspinner,0.0
return in method type,1.0
clear of value pairs,0.0
end with ldap name,0.0
obtain in chronology,1.5
return with length,2.083
return for class,1.741
obtain from source object,0.0
call for stub,0.0
initialize with key,1.111
set to coordinates,1.0
return for object,2.077
remove from map,1.0
return as short,1.0
retrieve for sqlexception object,0.0
set to float values,1.0
rotate in list,0.0
obtain in chronology,1.5
convert to string,1.289
set to values,1.188
return about applet,1.0
add into style hierarchy,0.0
return for tools,0.0
return from generator,1.0
send to parent,0.0
set for pane,1.0
create to target,0.0
return for threads,1.0
clear of parameter values,1.0
return in 1/72nds of an inch,1.0
append to buffer,1.0
write to sqloutputimpl,1.0
get as array of values,0.0
add to border,1.8
create for element,1.0
return for set of tabstops,0.0
process into templates object,0.0
obtain in sequence,1.0
prepare for rendering,0.0
set for handling,0.0
return with nano,1.0
create from jaxp source,1.0
set to point2d,1.0
return with number of nanoseconds,1.0
load from input stream,0.0
urus for reference,0.0
set for echoing,0.0
process on check box menu item,0.0
output in holder,0.0
convert into value,1.545
write to outputstream,1.0
append to appendable,1.0
add to end of this compound name,1.0
create for use,1.0
return from point2d,1.0
return over names of the attributes,0.0
return for forwarding,0.0
add to queue,1.0
return for tab,1.0
return for resolution,0.0
get as reference of type beancontextservices,0.0
return at index,1.86
remove from stream,0.0
construct with components of an existing acl entry,0.0
initialize as such,1.0
convert to string,1.289
acquire on file,0.0
return in table,1.25
get from certificate,1.0
return for locale,1.619
create for soapfault,1.0
set in value,2.011
return for interface of the servant,0.0
position at beginning of the representation of an object,0.0
add to state,0.0
bring with options,1.0
call on droptargetlistener,1.0
get from crl,1.0
install on newpane,0.0
change for shape,0.0
change for input errors,0.0
retrieve in java programming language,0.0
return with altered,1.0
receive from trayicon,1.0
occur on jlayer,0.0
obtain from text string,1.8
return for component,3.712
set to same,1.0
compare to object,1.623
return with default encoding,1.0
set for calendar fields,0.0
fetch along axis,1.5
write to infoset format,0.0
set to values,1.188
decode from input byte array,1.0
select at index,0.0
obtain from date time,2.1
alter with drop column,0.0
set to cursor,1.0
compute for variable,0.0
parameter to locale,0.0
convert for conversion of jdbc type,0.0
pass in object,0.0
set for pixel,1.571
return for key,2.136
get with time zone,2.4
set for connection indications,0.0
replace with result of invoking,0.0
get for window,1.0
return for text attribute,0.0
retrieve for warning error,1.0
associate to key,2.375
remove from listener list,1.0
set on event locator,1.0
determine in data,0.0
return for calendar field of this gregoriancalendar instance,1.0
add to dragsource,1.0
write to stream,1.5
set to values,1.188
return for instance,1.562
get in layout,1.0
get for mbean,1.0
insert at position,1.375
return for class printerstatereason,1.0
return with number of seconds,1.0
set to array of bytes,1.0
return for separator,1.0
scan as float,0.0
restore to size,0.0
get for default locale,1.0
convert to string,1.289
insert into queue,1.0
create with width,1.0
obtain from input stream,1.5
support within transaction,1.0
remove from parent,1.286
set to rotation transformation,0.0
set for use,1.0
return for instant,0.0
return with number of nanoseconds,1.0
set for class loader,0.0
compute for attribute name,0.0
add to model,1.0
convert to types,1.667
return with name,2.537
uninstall for ui,1.0
apply to format object,0.0
set for button,1.444
compare to instant,0.0
return in sequence,1.438
scan into value,0.0
write for role,0.0
set to value,2.011
compare with another,1.0
return for handler,1.857
add to selection,1.4
get to schema,1.0
start with value,1.0
retrieve in sqlinputimpl object,1.636
write from byte array,0.0
return in stream,2.421
read from input stream,1.51
get from mime type,1.0
read from input stream,1.51
return with range of the specified array,1.0
reset to state,1.0
set for datasource object,0.0
apply to value,0.0
add from stylesheet ss,0.0
indicate towards triggering,0.0
add with name,1.308
place into nsdecl namespace,0.0
fold into result container,0.0
write to stream,1.5
get for packets,0.0
truncate with nulls,0.0
mark in sequence of character content,0.0
send for role update,0.0
determine into text,0.0
set on document,0.0
insert at tail of this queue,1.429
insert into list,1.667
pass in object,0.0
return at index,1.86
return from dividing,0.0
convert into string,1.289
compare with object,1.623
return with number of hours,1.0
return for type of data,1.5
return for element,2.0
return for storing,1.0
return for rectangle of pixels,1.0
retrieve in transformation matrix,0.0
convert to localdatetime,0.0
