query name,avg_round
close file system,0.0
write data,1.636
implement append step,0.0
retrieve description of available table columns,0.0
associate property,1.0
return certificate chain,0.0
remove adjustment listener,1.5
return proxy type,0.0
log logrecord,1.667
return element,2.0
return set of flags,0.0
extract time,1.0
return greater of two int values,1.0
return color of the current theme,1.0
retrieve localization resource bundle,0.0
find method type,1.0
return keypairgenerator object,0.0
add entries,0.0
return array of the objects,1.947
set source,1.571
write elements,0.0
identify part of xid,0.0
retrieve signature,0.0
return type of this keystore,0.0
return charset,1.0
update field of the given object,1.5
generate string representation of this attribute,0.0
add component,1.8
produce message,0.0
set transform,1.0
obtain typeinfoprovider implementation of this validatorhandler,0.0
perform painting operation,0.0
return string representation of this eventobject,0.0
remove stylesheet ss,0.0
call paint method,0.0
return completionstage,1.0
create modelmbeanoperationinfo,0.0
remove attribute,1.737
return algorithm name of this cipher object,0.0
return boolean,1.0
get day field,0.0
create view,1.583
negotiate tls session,1.0
construct builder,1.0
return conversion,1.0
stop editing session,1.0
compare attribute sets,0.0
len bytes,0.0
return offset,1.778
set element,2.0
set action command,1.0
cause thread,1.0
return array of the change listeners,0.0
return type,2.24
read bytes,2.167
set ip address of the machine,0.0
return start index of the text,0.0
write object,1.333
obtain list of instruments,0.0
return copy of this date time,1.778
set policy,1.0
return text color of the current theme,0.0
identify parent of the poa,0.0
reset digest,0.0
remove subtree,0.0
create screen drawable image,0.0
report property change,0.0
return mean of values,0.0
return element of this type,0.0
get height of the pixel buffer,0.0
get gauge,0.0
return alignment,2.0
notify instance,0.0
get propertychangelistener of the specified child,0.0
create jdialog,0.0
return number of rows,1.0
return object,2.077
return byte representation of a suitable mechanism name,0.0
create basicsplitpaneui instance,0.0
init jwindow,0.0
associate persistence delegate,0.0
repaint component,1.0
update array reference,0.0
get accessibleicons,0.0
return orientation,1.8
return amount of time,1.0
add attribute,1.5
close client connection,1.0
set height property,0.0
return distance,1.0
return query expression,0.0
obtain instance of zoneddatetime,1.4
return iteration object,0.0
append text,1.0
return string,4.137
return machine specification version,0.0
return array,4.408
return gamma value,0.0
return peak memory usage of this memory pool,0.0
return copy of this duration,1.0
get object,2.667
return number of worker threads,0.0
serialize dataflavor,0.0
collect errors,0.0
return typecode object,1.0
return type of the cracked symbolic reference,0.0
replace text,1.0
create border,1.6
create paintcontext,0.0
return value of the topdown,0.0
append instant,1.0
return dimensions,1.6
provide repository ids,0.0
get size,1.0
set size of the entry data,0.0
load lookandfeel,0.0
retrieve key,0.0
perform convolution,1.0
return value,3.896
fetch keystrokes,0.0
return copy of this instant,2.273
get threshold value,1.0
return dimensions,1.6
create object,1.571
report property update,1.917
get document,1.0
paint border,1.444
add rows,1.0
add beancontextserviceslistener,1.0
return value of this byte,1.833
paint divider,1.0
get value of an attribute,1.0
connect channel,0.0
return point,1.389
return bound of this wildcard,1.0
set name of the component,0.0
get component,1.0
return value,3.896
return bigdecimal,2.828
return hash code value,1.078
return component,3.712
return coordinate of the left corner of tile,0.0
prepare writer,0.0
return values,0.0
create copy of this grid bag constraint,0.0
return repaintmanager,0.0
set system,1.5
get style property,0.0
get description of the link,0.0
get soap body,0.0
assume state,0.0
implement method,1.0
set rectangle of this shape,1.0
determine size of a text area,1.0
set event time,0.0
focus component,1.5
fetch queue,0.0
get file of this file dialog,0.0
close zip,0.0
return enum constant of this type,0.0
return copy of this year month,1.5
write section,0.0
return representation of this instance,0.0
fire propertychangeevent,0.0
create stream,1.667
set background color,1.0
create bufferedimage,0.0
render boxview,0.0
return type of data,1.5
retrieve value of the designated column,1.55
retrieve value of the designated jdbc array,0.0
determine size of this text area,1.0
set name of this object,0.0
set command string,0.0
write object,1.333
return coordinate of the left corner of tile,0.0
return typecode of this streamable,0.0
return accelerator,0.0
decode ssl tls network data,1.0
set parameter,1.186
position thumb,0.0
get request method,0.0
set request property,0.0
release database,1.0
return baseline,1.4
fetch keymap,1.0
return default charset of this java virtual machine,0.0
replace content,0.0
launch window of the user default mail client,1.0
set value,2.011
get advance widths of the first characters,0.0
set renderer,1.0
return data array element,2.364
create samplemodel,1.571
return collection view of the property values,0.0
return nodelist of the elements,1.0
return notificationinfo object,0.0
obtain audio mixer,0.0
change parameterblock of the operation,0.0
deselect columns,0.0
return file channel,0.0
set transparency of region,0.0
create destination raster,1.667
return stream of pseudorandom double values,1.0
return hash code of this http cookie,0.0
get allocation,0.0
return array of strings,0.0
get enumeration of known factories,0.0
get character,1.0
return index argument,1.0
write value,1.929
return desktop color of the current theme,0.0
return string representation of this fieldposition,0.0
set name,1.857
parse content,1.75
set criterion,1.0
retrieve object,1.88
set object,1.742
create element of the given qualified name,0.0
return colormodel,1.3
return number of times,1.0
handle event,1.0
register editor class,0.0
provide hint,1.0
process events,2.125
return offset of the default bank,0.0
return string representation of this thread,0.0
retrieve context object,0.0
create object,1.571
load children,0.0
create x509issuerserial,0.0
visit string value,0.0
mark button,0.0
send attributechangenotification,0.0
draw background,0.0
get set of all services,0.0
obtain duration,1.0
return color of the highlight,0.0
return transform,1.909
set content of this attachment part,1.0
write string,1.913
set caret position,1.0
add http cookie,0.0
set http status code,0.0
retrieve matching rule,0.0
disable attribute names,0.0
associate value,2.444
read float,1.0
update textmeasurer,1.0
get line number,1.0
return distance,1.0
set role value,0.0
return uri value,0.0
publish endpoint,1.0
create raster,1.846
return map,2.143
write start tag,1.0
set hours,0.0
create input source object,0.0
return permissions,1.0
return class,1.741
return number of color components,1.0
remove element,2.067
return list iterator,1.0
draw outline of the specified rectangle,1.0
set value of the indexed component of the specified array object,1.0
create context,1.923
get offset,2.667
retrieve mode,0.0
retrieve description of the given attribute of the given type,0.0
set font,1.5
remove viewports,0.0
remove listener,2.4
write java,1.0
set minimum,1.667
convert rectangle arectangle,0.0
change selection,1.0
return input stream,1.667
modify user,1.0
return list of short names,0.0
retrieve result type,0.0
return array,4.408
set layeredpane property,0.0
update message digest,1.0
read len bytes,1.0
produce string,0.0
return string representation of the actions,0.0
clear parameter values,1.0
get roles,0.0
return network prefix length,0.0
set state,2.462
return line number of the source line,0.0
return class,1.741
specify displayedmnemonic,0.0
return print resolution,0.0
return day adjuster,1.0
set display name of this feature,0.0
add provider,1.0
write clob object,0.0
return copy of this duration,1.0
return copy of this localdatetime,1.2
return shape of the window,0.0
set background color,1.0
return string representation of this table,0.0
return value of synchronization state,0.0
add component,1.8
return editor,1.0
return array of the action listeners,0.0
return seconds,1.4
append elements of a formatter,0.0
set child node,0.0
return column,1.818
set content pane,0.0
get accessiblecontext,1.0
fetch list of of style names,0.0
return duration object,0.0
return rectangle of this raster,0.0
return object,2.077
return number of parties,0.0
instantiate object,1.0
return name of the column,1.0
relativize uri,0.0
return copy of this localdatetime,1.2
find color,0.0
return completionstage,1.0
visit type,1.667
log config message,0.0
obtain file format of the specified file,0.0
close input stream,1.8
locate component,0.0
return string,4.137
determine rectangle,0.0
sign values,1.0
return highlight color of the bevel border,2.0
return string representation of this joptionpane,0.0
return character,1.786
return icon,2.24
set description of the icon,0.0
translate object,0.0
obtain instance of a transformerfactory,0.0
create object,1.571
restart timer,0.0
retrieve command property,0.0
return accelerator foreground color,1.0
parse content of the given inputstream,0.0
return amount of space,1.0
return orb,1.75
return border instance,1.0
get enumeration of known logger names,0.0
return type of the window,0.0
set columns,0.0
remove lookandfeel,0.0
get value of a field,0.0
add object,1.583
set type component of this builder,0.0
create copy of the defaultformatter,0.0
implement append step,0.0
return bank indices,0.0
allow selections,1.0
remove listener,2.4
return name of the ui class,0.0
return iterator,1.906
return adjuster,0.0
resize component,1.0
write sequence of chars,0.0
cache mbeaninfo,0.0
create spliterator,2.773
return string,4.137
return object value,0.0
return keyeventpostprocessor chain,0.0
get difference mode flag value,1.0
unschedule task,0.0
retrieve name field of this exception,0.0
return tablemodel,0.0
give performance hint,0.0
filter document locator event,0.0
get integer value,0.0
change information,0.0
return imagetypespecifier,1.0
return string,4.137
get value of the specified field,1.5
convert uri,0.0
normalize instance,0.0
allocate buffer,1.5
obtain line,1.0
return formatter,1.667
return list iterator of the elements,0.0
return name,2.537
set output destination,1.0
open file,1.364
obtain date time,2.1
paint foreground of a separator,0.0
evaluate policy,0.0
return name of the responsible vendor,0.0
return description of synthlookandfeel,0.0
set limit,1.0
paint text gray,0.0
return name,2.537
return cpu time,1.5
return return type,0.0
get attribute,1.4
return content tree,0.0
return object,2.077
return dimension,1.286
return collection of privatecredentialpermissions,0.0
return array of printing attribute classes,0.0
allocate float buffer,0.0
return type mirror,0.0
retrieve description of the data types,0.0
set bindings of attributes,0.0
return logarithm of a double value,0.0
make tagelement,0.0
compare objects,1.667
return completionstage,1.0
retrieve row number,0.0
get value of this object,1.0
return result object,0.0
return size,1.838
retrieve label of the union member,0.0
get objectinstance,0.0
get suffix,1.0
publish logrecord,0.0
add service,1.0
provide string representation of the file format,0.0
set sax2 lexicalhandler,0.0
fetch style,1.0
implement condition,1.0
set group,1.0
set number of digits,1.0
paint border of a combo box,0.0
retrieve index of the character,0.0
return estimate of the memory,0.0
set type field,0.0
add mouse motion listener,0.0
get programming language documentation tool,0.0
return icon,2.24
remove achild,0.0
mark position,1.4
return completablefuture,1.778
release synchronization,0.0
return quotient of dividing,0.0
set value of a specific attribute of named modelmbean,0.0
handle option,0.0
return height of the bounding rectangle,0.0
return value of the bit,0.0
return iteration object,0.0
return flavors,0.0
append value of a date time field,1.6
read attribute,1.0
get name,2.357
return enumeration value table,1.0
return cell index,1.333
return enumeration of the values,0.0
return value,3.896
return enumeration of the components of this list,0.0
make copy of this certpathvalidatorresult,0.0
find occurrence of the specified pattern,0.0
update selection models of the table,0.0
create multipixelpackedsamplemodel,1.0
invoke uninstallui method,0.0
trim capacity of this arraylist instance,0.0
return compression type,0.0
return imageoutputstream,0.0
obtain instance of offsettime,1.333
retrieve number of milliseconds,0.0
return column index,0.0
set paint mode of this graphics context,1.0
return service,0.0
implement getbytearray method,0.0
transform string,1.0
obtain thaibuddhistdate,1.4
change header entry,1.0
remove style,1.0
paint interface,1.0
read array of unsigned idl longs,0.0
create loop,0.0
return certificate path,1.0
retrieve head of the queue,0.0
add segment,1.0
write midi,0.0
display url,0.0
return shape,1.0
set value of a field,1.0
replace certpath,0.0
return box,0.0
obey contract of object,0.0
finalize object,0.0
write value,1.929
return hashtable,0.0
update crc-32 checksum,1.0
return value of the specified number,1.0
return copy of this zoneddatetime,1.32
get policy,1.0
return renderedimage object,0.0
create fileattribute,0.0
set state,2.462
get time formatter,1.0
return locale,1.619
return value,3.896
return calendar field,0.0
get hostname,0.0
get table name,0.0
return iterator,1.906
remove focus listener,1.0
obtain set of slave synchronization modes,0.0
perform synchronization operation,0.0
return list of packages,0.0
return content handler,0.0
return thickness of the underline,0.0
return name of the scripting language,0.0
get parsing event,0.0
write value,1.929
return estimate of the number of elements,0.0
return iterator,1.906
acquire lock,1.636
return control highlight color,0.0
set samples,1.0
create retrievalmethod,1.0
get foreground painter,0.0
return parameter string,0.0
return replacement value,0.0
retrieve clob value,1.8
return string representation of this package,0.0
see tag,0.0
return file system,1.0
log message,1.955
read data values,0.0
show dialog,1.667
set row selection model,0.0
get height of the arc,0.0
return print quality,0.0
encode bytes,1.5
return message,3.333
make object,0.0
return height of the display,0.0
replace text,1.0
obtain instance of a duration,1.0
filter information,0.0
return bufferedimageop,0.0
return comparator,1.65
create object reference,0.0
perform action,2.5
return tabstop,0.0
create file,2.0
invoke service operation,1.0
return height of the framing rectangle,0.0
set system,1.5
focus component,1.5
set high,0.0
request frame,0.0
stop monitor,0.0
locate file,1.0
support form of outer join,0.0
write string,1.913
get content model,0.0
get warning string,0.0
return width of the framing rectangle,0.0
return string,4.137
convert type,1.0
begin writing of a complete image stream,0.0
return exception,2.154
remove highlights,0.0
return outputstream,0.0
return date,1.0
get description,0.0
create border of the specified paint,0.0
return transform,1.909
return array of dataflavor objects,0.0
return event,2.214
give opportunity,0.0
return biginteger,1.931
return value,3.896
perform operations,0.0
replace value type,0.0
return size of the compressed entry data,0.0
obtain set of target formats,0.0
read float value,0.0
close jinternalframe,0.0
return command name of the action event,0.0
locate file,1.0
make connection,0.0
change limit,1.0
parse xml document,1.0
retrieve constraints,0.0
redo changes,0.0
add propertychangelistener,1.0
return array of the objects,1.947
return class loader repository,0.0
get threshold value,1.0
broadcast start of an image,0.0
return collector,1.0
initialize properties,1.0
get gmt,0.0
return number of parameters,0.0
delimit string constants,0.0
set modification time of the entry,0.0
construct string representation of this inetsocketaddress,0.0
return array of the attributes,0.0
write array of unsigned idl shorts,0.0
return size,1.838
get resultset objects,0.0
compare object,1.623
return collection view of the values,0.0
register charset,0.0
get value of the specified field,1.5
return stream,2.421
skip space returns,0.0
return set of flags,0.0
return name of the cookie,0.0
tell range of cells,0.0
register marshal event,0.0
remove attachmentpart objects,0.0
return modelmbeannotificationinfo,1.0
return encryption algorithm,0.0
cause thread,1.0
return keyinfofactory,0.0
schedule task,1.667
enumerate names,1.0
return rectangle,2.643
remove compression type settings,0.0
return exception,2.154
set month strings,0.0
set bit,0.0
set parameter,1.186
paint background of a text field,0.0
return code point,1.571
obtain number of bytes of data,0.0
get accessiblecontext,1.0
return dimensions,1.6
evaluate property values,0.0
return value,3.896
reset sizes,0.0
get roundingmode,0.0
notify component,0.0
change limit,1.0
paint scrollbar thumb,0.0
return array of strings,0.0
identify group,0.0
send byte of urgent data,0.0
add item,1.0
compare treepath,0.0
identify eventtarget,0.0
compare object,1.623
read bit float,0.0
return names of the protocols,0.0
append image stream,0.0
notify droptarget,0.0
return optionalint,1.0
append numpages,0.0
unregister mbean,0.0
get mlet text,0.0
uninstall listeners,1.0
compare object,1.623
get size of this component,1.0
write stream of bytes,0.0
create object factory,0.0
tell writer,0.0
set componentorientation property of this menu,0.0
concatenate transform,1.0
return height of a table row,0.0
return margin,1.0
return copy of the wrapped transform,0.0
return string representation of this jbutton,0.0
retrieve head of this queue,1.0
create predicate,0.0
create component,1.375
support conversion,1.0
execute string command,1.667
return number of elements,1.0
return object,2.077
give object,0.0
invoke gettabbounds method,0.0
set height,1.0
return array of openmbeanparameterinfo instances,0.0
create thread pool,1.7
return exemption mechanism object,0.0
return data array element,2.364
set index of the current animation frame,0.0
set orientation,1.25
delete component,1.0
set transform,1.0
return constraint,0.0
return number of list items,1.0
paint border of a list,0.0
write sql value,0.0
receive notification of a recoverable parser error,0.0
invoke method,2.308
remove listener,2.4
set typecode,0.0
return root poa,0.0
return wildcard type argument,0.0
return pseudorandom,1.833
normalize sequence of char values,1.0
get chronology,0.0
return set of permissions,0.0
set value of the mime header,0.0
change parse style,1.0
remove quantization,0.0
get port,1.0
return ioexception,0.0
add changelistener,1.0
destroy ticket,0.0
fetch background color,0.0
return default icon,1.0
return object,2.077
return string,4.137
read corba object,0.0
build chooser panel,0.0
return enumeration of the keys,0.0
set traffic class,1.0
return font,2.308
return number of live threads,0.0
underline glyphs,0.0
invoke method,2.308
add separator line,0.0
set property,1.133
shutdown connection,1.0
get display name of this feature,0.0
return scrollbar display policy,1.0
allocate array,0.0
return identifier,1.583
set compression level,1.0
uninstall ui,1.0
set name of the table,0.0
invoke method,2.308
clone bitset,0.0
obtain date,1.818
parse source,0.0
retrieve value of the designated jdbc time,0.0
return object,2.077
return array of lockinfo objects,0.0
create client connection,1.0
return alignment,2.0
return data flavors,0.0
delete directory,0.0
set base,1.0
return system text font,0.0
return copy of this instant,2.273
set name of a specific attribute,1.0
support usage threshold,0.0
get jaxb object,0.0
recompute value of cellheight,0.0
set shape of this area,1.0
add duration,1.0
set type,2.143
point interface,0.0
override default implementation of this method,0.0
swap elements,0.0
acquire read lock,1.0
terminate timer,0.0
add component,1.8
set tooltip text,1.0
get scope of a property,0.0
return identifier,1.583
mark size,0.0
get color,1.6
set data,1.222
redo edits,0.0
receive action events,1.0
parse string,2.0
return number of units,0.0
get time formatter,1.0
create implementation of listenerinterface,0.0
return criterion,1.2
get name,2.357
convert point,1.286
return string,4.137
process events,2.125
map index of the row,1.0
return java,0.0
set renderedimage,0.0
get date formatter,1.0
set count,1.0
retrieve names of the match columns,0.0
create saslserver,1.0
return array of abstract pathnames,0.0
return set of collector,0.0
set element,2.0
return string,4.137
create instance of the factory,1.0
return tablecolumn object,1.0
dispatch event,1.6
create inetaddress,0.0
return number of days,1.0
add highlight,0.0
set type of the window,0.0
return copy of this linkedlist,0.0
assign object reference,1.0
return synthpainter,0.0
return index,1.86
create upgrade soapheaderelement object,0.0
return default value of usecaches,0.0
get font,2.0
return array of strings,0.0
return number of bands,1.0
read set of attributes,0.0
return affinetransform,0.0
report change,1.0
choose alias,1.0
set auto size property,0.0
remove node,1.667
remove entry,1.0
obtain date,1.818
set string,2.105
set string,2.105
obtain midi,1.8
return iiometadatanode,0.0
find resource,1.0
return expandsselectedpaths,0.0
insert element,2.146
return field,1.0
convert biginteger value,1.0
write len characters of str,0.0
return comparator,1.65
set data array element,2.357
return array of the action listeners,0.0
get duration of this unit,1.0
return copy of this zoneddatetime,1.32
return singleton object,0.0
support ref cursor,0.0
return collection,1.75
initialize generator,1.375
extract pkcs8encodedkeyspec object,0.0
paint labels,0.0
return string,4.137
retrieve value of the designated jdbc bit,0.0
load class name,1.0
return string representation of the method,0.0
set soapfault object,1.0
get outputstream,1.0
create future,1.0
set caption,0.0
retrieve resultset object,1.0
return hash code value,1.078
wrap result of openoutputstream,0.0
remove iiowritewarninglistener objects,0.0
set difference mode flag value,1.0
receive notification of the start of an element,0.0
build certification path,0.0
retrieve number of bytes,1.0
get value of the property,0.0
perform unit of work,0.0
set autocreatecolumnsfrommodel flag,0.0
return binaryoperator,0.0
replace object,1.0
disable recording,0.0
convert time value,0.0
return amount of time,1.0
compare shapegraphicattribute,1.0
handle event,1.0
get accessiblecontext,1.0
process events,2.125
return collector,1.0
return string representation of this openmbeanconstructorinfo instance,0.0
move cursor,1.5
set copy of this local variable,0.0
return instance of layoutstyle,0.0
return hash code value,1.078
return annotation(s ),0.0
return xmlsignaturefactory,0.0
return tckind value of the discriminators,0.0
obtain period,1.0
retrieve number of digits,1.667
set resizingcolumn,0.0
log method entry,1.0
return enumeration of the keys,0.0
return copy of this offsetdatetime,1.0
register object,1.7
return resultset object,0.0
add component,1.8
deny knowledge,0.0
update checksum,1.8
create border,1.6
create documentfragment object,0.0
paint background of the selected item,1.0
return url,2.286
accept directory entry,0.0
return array,4.408
marshal content tree,1.0
return metrics of the glyph,0.0
return modal exclusion type of this window,0.0
execute command,1.4
return character position,0.0
create byte buffer,0.0
return size of the viewport,1.667
convert ip address,0.0
return descendant,0.0
remove mapping,1.0
obtain time,1.5
return space,1.0
create relation type,0.0
return copy of this offsettime,1.0
set type of justification,0.0
return info of this xmlsignature,1.0
return string,4.137
return class part,0.0
set default locale,1.0
decode ssl tls network data,1.0
remove preview panel,0.0
return list of names,0.0
declare namespace of the type attribute,0.0
return desktop color,0.0
intersect interior of a specified rectangle2d,0.0
move column,1.0
return default certstore type,0.0
attach listeners,1.0
retrieve head of the queue,0.0
create response object,0.0
obtain input stream,1.5
return component,3.712
get service,0.0
return bigdecimal,2.828
remove treeselection listener,0.0
read data,1.0
treat case,1.0
return size,1.838
provide attributes of the dynamic mbean,0.0
get element,1.667
add attribute,1.5
return string representation of this map,0.0
compare equality of two collators,0.0
return console object,0.0
call method,2.0
return set of flags,0.0
return map,2.143
fetch binding of services,0.0
request pixelgrabber,0.0
get transformer,0.0
perform operations,0.0
retrieve blob value,1.667
write attribute,1.235
create focus listener,0.0
return copy of this offsetdatetime,1.0
return index of the row,0.0
return component,3.712
return string,4.137
create read buffer,0.0
test filetime,0.0
render portion of a text style,0.0
finish session,0.0
set autoscrolls,0.0
initialize object,2.0
remove interest,0.0
fire internal_frame_closing event,0.0
return string,4.137
apply valueexp,0.0
determine span,1.286
implement node method,0.0
return extent,1.0
create object,1.571
close resource,0.0
deactivate connector server,0.0
return value of encoding,0.0
obtain label,1.4
retrieve context,1.778
return amount of space,1.0
create border of the specified stroke,0.0
throw securityexception,1.0
create file system resources,0.0
receive byte of data,0.0
receive requests,0.0
return roles,1.0
get accessiblecontext,1.0
get copy of the output properties,0.0
write array of idl booleans,0.0
return name of the xml schema date time type,0.0
compare object,1.623
return object,2.077
construct object,0.0
get beancontextmembershiplistener of the specified child,0.0
set entity,0.0
return array of the window listeners,0.0
retrieve modification list,0.0
get notification message,0.0
retrieve list of the client info properties,0.0
set component of this builder,0.0
obtain number of channels,0.0
set pattern,1.0
return hash code value,1.078
return string object,2.722
return string representation of this jscrollpane,0.0
return control shadow color of the current theme,0.0
create default implementation of the model,0.0
remove rows,1.0
get accessiblecontext,1.0
return string,4.137
return graphicsdevice,0.0
return time format,0.0
return description of the feature,0.0
return array of all edit listeners,0.0
return handler,1.857
return class object,1.917
return position,1.885
return hash code,1.386
paint border of the thumb of a slider,0.0
convert array of bytes,1.6
release resources,1.0
get vetoablechangelistener of the specified child,0.0
return color alpha components,0.0
remove event listener,1.0
return stream,2.421
return strength property,0.0
replace subsequence of the input sequence,1.0
get role of this object,0.0
return array of the listeners,0.0
parse string argument,1.308
return value,3.896
return margin,1.0
write idl corba::object value,0.0
clone object,0.0
return ordinal of this enumeration,0.0
return estimate of the number of worker threads,0.0
display window,0.0
retrieve version number,1.0
initialize agreement,0.0
register listener,1.571
create qname,1.0
fetch font,0.0
return string version of this resolution,0.0
return string table,1.0
set background color,1.0
get class object,1.0
return name,2.537
return number of available bytes,0.0
specify html,1.0
establish connection,1.0
fetch object,1.0
return input parameters,0.0
dispatch event,1.6
get length of the allocated array,0.0
read array of unsigned idl shorts,0.0
remove value,1.333
return sequence of images,0.0
set confirmation option,0.0
return keystrokes,0.0
return text rendering mode hint,0.0
parse string,2.0
create savepoint,1.0
read bytes,2.167
return input verifier,0.0
obtain instance of zonerules,0.0
set rootpane object,0.0
get number of children,0.0
return component of a collation element,1.0
pass in,0.0
provide access,1.0
support data manipulation statements,0.0
return intstream,1.9
return label,0.0
push array of characters,0.0
obtain name of this reverb type,0.0
fill polygon,1.0
get value of the environment variable,0.0
return index of the column,0.0
register implementation,0.0
support transactions,0.0
compare reference node,0.0
set position,2.579
get name of this event,0.0
look value,1.0
get message payload,1.0
return control shadow color of the current theme,0.0
support subqueries,1.4
return scroll increment,0.0
return array,4.408
return value,3.896
return checksum value,1.0
determine ascent of the font,1.0
construct object,0.0
get time zone,2.4
specify color panels,0.0
terminate line,1.0
return provider of this keyagreement object,0.0
determine row model position of the row,0.0
return object of the same type,1.667
set system,1.5
return copy of this treeset instance,0.0
set snimatchers of the server name indication,0.0
set contentpane property,1.0
return action,1.444
paint jlayeredpane,0.0
retrieve value of this completionstatus object,0.0
create focuslistener,1.0
return number of views,1.0
set url,0.0
return string,4.137
return criterion,1.2
return column name,0.0
return stream,2.421
activate controller,0.0
return transform of the specified glyph,0.0
return family name of this font,0.0
create stub,0.0
generate string representation of this address,0.0
return number of available permits,0.0
convert argument,1.0
display print dialog,1.0
send changeevent,1.0
return number of items,1.8
register channel,1.667
return string representation of this jpanel,0.0
create glue component,1.0
return index of the character,1.0
create strategy,0.0
remove occurrence of the specified element,1.667
close output stream,1.0
return array of the mouse listeners,0.0
emit start tag,0.0
return string representation of this biginteger,1.0
return path,2.0
return certstore object,0.0
return enumeration,1.4
return string representation of this bigdecimal,1.0
return value mapping,0.0
return string,4.137
set handler,1.5
set timeout,0.0
create unmarshalexception,0.0
render caret,1.0
acquire permit,1.0
create ui,1.0
return array of type objects,0.0
provide frame,0.0
remove element,2.067
create namespace,0.0
return copy of this instant,2.273
return nodelist of all descendant elements,0.0
return item,1.286
return content tree,0.0
get number of characters,0.0
remove desktopicon,1.0
return number of bytes,2.091
return pattern,0.0
obtain instance of timestamp,1.0
return copy of the info,0.0
launch application,0.0
return layeredpane,0.0
get chronology of this date,0.0
obtain set of midi channels,0.0
notify listeners,1.0
detect charset,0.0
return value,3.896
return character sequence,1.0
return index of the first character of the run,1.0
generate key,0.0
concatenate graphics2d,1.0
add value,1.0
get mbeanconstructorinfo,0.0
add component,1.8
return annotatedtype object,0.0
find class,1.75
return restart mode of the object,0.0
return paths of all selected values,0.0
get name,2.357
set context object,1.0
set date time pattern characters,0.0
create renderedimage,0.0
split string,0.0
set view component,0.0
produce method handle,1.636
return number,1.0
set position,2.579
write attribute,1.235
set compression quality,0.0
obtain resolution of the control,0.0
support statement pooling,0.0
return element,2.0
return edit,1.0
return profile,1.0
return event,2.214
set value of this scroll bar,1.0
obtain solo state,1.0
return string,4.137
simplify task of instantiating,0.0
read bytes,2.167
get description of this feature,0.0
set description text of the specified column,0.0
invoke getrootview method,0.0
execute command,1.4
set parameter,1.186
return specifier,1.0
move cursor,1.5
return retention policy,0.0
return expression,1.0
follow http redirects,0.0
remove actionlistener,1.0
sort values,1.0
call failure handler,0.0
acquire read lock,1.0
separate subpatterns,0.0
return stream of pseudorandom long values,1.0
determine printservice object,0.0
return string version of this size attribute,1.0
return name,2.537
return name of the context acceptor,0.0
implement method,1.0
open file,1.364
return value,3.896
remove itemlistener,1.0
add imageconsumer,1.0
get description,0.0
return array of the action listeners,0.0
return implementation,1.0
generate hash code,1.0
set endpointname,0.0
read attribute,1.0
set value of the indexed component of the specified array object,1.0
create object,1.571
get array,1.0
obtain japanesedate,1.333
set method,1.0
install state,0.0
retrieve result,1.5
set height,1.0
return model of the selected button,0.0
return copy of this localtime,1.385
invoke getacceptallfilefilter method,0.0
return enum,1.0
return hash code,1.386
return name of relation type,1.0
return float array,1.0
return stream,2.421
return point,1.389
return jmenubar,0.0
reset stream,1.6
return object,2.077
get method,0.0
return integer keycode,0.0
change state of the poa manager,1.0
get accessiblecontext,1.0
return offsets of the text,0.0
return output stream,1.75
return name of the thread,0.0
update value,1.545
remove attribute,1.737
return enumeration value table,1.0
return color,3.0
repaint rectangle of this component,1.667
return annotations,1.0
return dynany,0.0
get calendar type of the calendar system,0.0
get class,1.0
return splitpaneui,0.0
return filer,0.0
create typecode object,1.688
give hint,1.0
retrieve object,1.88
retrieve head of this queue,1.0
set time,1.667
add point,1.429
create keyinfo,0.0
filter entity resolution,0.0
locate pixel,0.0
deny knowledge of methods,0.0
perform transformation,0.0
fetch portion of the model,0.0
look type,1.0
get insets,0.0
create look,1.5
return type of target,0.0
return number of keys,0.0
return list of certificates,0.0
remove container listener,1.0
return tab size,0.0
return string representation of integer components,0.0
return number of bits,1.0
create propertychangelistener,1.0
remove part of the content,0.0
return tick spacing,1.0
focus component,1.5
return number of tasks,0.0
get component,1.0
return path component of this uri,1.0
create basicfilechooserui implementation,0.0
return array of the column model listeners,0.0
create soapmessage object,0.0
return dragsource,1.0
match stamp,0.0
construct encoder,0.0
create view of the given print job attribute,1.0
initialize cipher,0.0
support mixer,0.0
specify note,0.0
return longstream,2.0
return window title foreground color of the current theme,0.0
render text of the specified string,0.0
drain data,0.0
process byte,0.0
perform task,1.0
get parameter,1.0
add point,1.429
return default cursor,0.0
fetch attributes,1.0
add window state listener,0.0
return keyagreement object,0.0
obtain instance of a documentbuilderfactory,0.0
return file selection mode,0.0
remove tie,0.0
return string,4.137
create subclass of the abstract draggesturerecognizer class,0.0
convert bigdecimal,1.6
change selection,1.0
invoke method,2.308
obtain sample rate,0.0
return child,2.0
get uri,1.0
get offset of the insert position,0.0
initialize pair generator,1.375
handle mouse drag,0.0
return algorithm name of this certpathvalidator,0.0
return types,0.0
reposition column,0.0
add role info,0.0
return string,4.137
return type arguments of this parameterized type,0.0
return type of the row elements of tabular data values,0.0
adapt sax2 end element event,0.0
query information,1.5
return name of updated role of updated relation,0.0
set maximum,1.667
get request instance,0.0
return string representation,1.857
return vector of parameters,0.0
return logarithm of the sum of the argument,0.0
discover attributes,0.0
return hashcode,1.0
return product of the arguments,1.0
update column,1.32
return object,2.077
